Date,Price,Open,High,Low,Vol.,Change %
2022-04-21,103.79,102.5,105.42,102.01,280.32K,1.01%
2022-04-22,102.07,104.07,104.22,101.06,246.12K,-1.66%
2022-04-25,98.54,101.38,101.55,95.28,328.15K,-3.46%
2022-04-26,101.7,98.64,102.78,97.06,351.85K,3.21%
2022-04-27,102.02,101.76,102.99,99.8,278.78K,0.31%
2022-04-28,105.36,102.11,105.68,100.13,312.06K,3.27%
2022-04-29,104.69,105.17,107.99,103.78,294.39K,-0.64%
2022-05-02,105.17,104,105.94,100.28,261.88K,0.46%
2022-05-03,102.41,105.08,105.8,102.1,239.27K,-2.62%
2022-05-04,107.81,103.5,108.61,102.95,272.91K,5.27%
2022-05-05,108.26,107.58,111.37,106.45,286.92K,0.42%
2022-05-06,109.77,108.7,111.18,107.24,294.28K,1.39%
2022-05-09,103.09,110.43,110.49,102.13,368.18K,-6.09%
2022-05-10,99.76,102.65,104.16,98.86,389.75K,-3.23%
2022-05-11,105.71,99,106.44,98.2,382.70K,5.96%
2022-05-12,106.13,105.63,107.37,102.66,323.55K,0.40%
2022-05-13,110.49,106.65,110.64,106.29,240.99K,4.11%
2022-05-16,114.2,110.98,114.9,108.11,289.13K,3.36%
2022-05-17,112.4,113.87,115.56,111.75,252.63K,-1.58%
2022-05-18,109.59,113.66,115.42,108.46,103.67K,-2.50%
2022-05-19,112.21,109.09,112.62,105.13,68.51K,2.39%
2022-05-20,113.23,111.45,114.04,110.85,20.00K,0.91%
2022-05-23,110.29,110.56,111.96,109.15,215.62K,-2.60%
2022-05-24,109.77,110.41,111.43,108.61,224.79K,-0.47%
2022-05-25,110.33,110.39,111.68,109.23,191.37K,0.51%
2022-05-26,114.09,110.69,114.83,110.27,234.75K,3.41%
2022-05-27,115.07,114.2,115.3,112.85,217.28K,0.86%
2022-05-29,115.61,115.3,115.81,115.2,,0.47%
2022-05-30,117.61,115.58,117.79,115.39,,1.73%
2022-05-31,114.67,114.96,119.98,114.15,440.80K,-2.50%
2022-06-01,115.26,115.4,117.87,114.58,290.53K,0.51%
2022-06-02,116.87,114.8,117.77,111.2,327.60K,1.40%
2022-06-03,118.87,117.55,120.46,115.23,240.83K,1.71%
2022-06-06,118.5,120.82,120.99,117.63,246.83K,-0.31%
2022-06-07,119.41,119.1,120.36,117.14,341.69K,0.77%
2022-06-08,122.11,119.79,123.18,119.3,340.59K,2.26%
2022-06-09,121.51,122.43,122.72,120.79,293.30K,-0.49%
2022-06-10,120.67,121.46,122.75,118.33,352.91K,-0.69%
2022-06-13,120.93,120.19,122.25,117.47,372.40K,0.22%
2022-06-14,118.93,121.09,123.68,116.62,366.32K,-1.65%
2022-06-15,115.31,119.07,119.61,114.6,301.75K,-3.04%
2022-06-16,117.59,115.98,118.08,112.31,162.54K,1.98%
2022-06-17,109.56,117.08,118.97,108.25,103.15K,-6.83%
2022-06-19,108.94,108.97,109.34,108.78,,-0.57%
2022-06-20,108.84,108.97,109.17,106.84,,-0.09%
2022-06-21,110.65,110.58,112.47,108.72,28.46K,1.66%
2022-06-22,106.19,109.54,109.76,101.53,432.72K,-4.03%
2022-06-23,104.27,104.42,107.05,102.32,346.36K,-1.81%
2022-06-24,107.62,103.99,108.58,103.64,321.59K,3.21%
2022-06-27,109.57,107.22,110.54,105.6,282.91K,1.81%
2022-06-28,111.76,110.18,112.22,109.62,306.75K,2.00%
2022-06-29,109.78,111.86,114.05,109.22,322.06K,-1.77%
2022-06-30,105.76,109.7,110.45,105.1,362.89K,-3.66%
2022-07-01,108.43,106.01,109.34,104.56,305.34K,2.52%
2022-07-03,108.19,108.67,108.81,108.14,,-0.22%
2022-07-04,110.4,108.17,110.77,107.25,,2.04%
2022-07-05,99.5,108.8,111.45,97.43,594.22K,-9.87%
2022-07-06,98.53,100.36,102.14,95.1,444.11K,-0.97%
2022-07-07,102.73,98.22,104.48,96.57,379.86K,4.26%
2022-07-08,104.79,102.22,105.24,101.51,327.46K,2.01%
2022-07-11,104.09,104.79,105.05,100.89,348.57K,-0.67%
2022-07-12,95.84,103.46,103.49,95.35,398.55K,-7.93%
2022-07-13,96.3,95.89,97.96,93.67,347.19K,0.48%
2022-07-14,95.78,96.57,97,90.56,387.53K,-0.54%
2022-07-15,97.59,96.39,99.03,94.57,240.77K,1.89%
2022-07-18,102.6,97.27,102.8,95.85,84.67K,5.13%
2022-07-19,104.22,102,104.46,99.85,63.15K,1.58%
2022-07-20,102.26,103.6,104.39,101.51,28.96K,-1.88%
2022-07-21,96.35,99.91,99.99,94.59,318.91K,-5.78%
2022-07-22,94.7,96.51,97.95,94.23,307.57K,-1.71%
2022-07-25,96.7,95.1,96.94,93.01,279.00K,2.11%
2022-07-26,94.98,96.33,99,94.76,310.04K,-1.78%
2022-07-27,97.26,95.6,98.59,94.3,321.90K,2.40%
2022-07-28,96.42,98.17,99.84,96.04,318.40K,-0.86%
2022-07-29,98.62,97.3,101.88,96.41,349.37K,2.28%
2022-08-01,93.89,98.46,98.65,92.42,365.29K,-4.80%
2022-08-02,94.42,93.75,96.47,92.59,328.54K,0.56%
2022-08-03,90.66,93.83,96.57,90.38,395.10K,-3.98%
2022-08-04,88.54,90.95,91.9,87.55,334.93K,-2.34%
2022-08-05,89.01,88.06,90.76,87.01,350.02K,0.53%
2022-08-08,90.76,88.46,90.89,87.22,340.16K,1.97%
2022-08-09,90.5,90.69,92.65,89.05,347.05K,-0.29%
2022-08-10,91.93,90.51,92.43,87.66,383.77K,1.58%
2022-08-11,94.34,91.55,95.05,91.24,341.23K,2.62%
2022-08-12,92.09,94.09,94.81,91.16,264.95K,-2.38%
2022-08-15,89.41,91.94,92.1,86.82,275.44K,-2.91%
2022-08-16,86.53,87.93,90.65,85.73,305.37K,-3.22%
2022-08-17,88.11,87.1,89.16,85.88,230.35K,1.83%
2022-08-18,90.5,87.39,91.46,87.32,80.03K,2.71%
2022-08-19,90.77,90.39,92.09,88.38,58.71K,0.30%
2022-08-22,90.23,89.65,91.26,86.6,24.87K,-0.59%
2022-08-23,93.74,90.55,94.22,90.42,285.61K,3.89%
2022-08-24,94.89,93.78,95.4,92.79,320.39K,1.23%
2022-08-25,92.52,95.35,95.76,92.29,279.88K,-2.50%
2022-08-26,93.06,93.06,94.02,91.08,288.39K,0.58%
2022-08-29,97.01,92.96,97.37,92.29,283.46K,4.24%
2022-08-30,91.64,96.9,97.66,90.54,386.27K,-5.54%
2022-08-31,89.55,92.31,92.73,88.27,344.15K,-2.28%
2022-09-01,86.61,88.83,89.63,85.98,305.11K,-3.28%
2022-09-02,86.87,86.56,89.66,86.35,277.53K,0.30%
2022-09-04,88.25,86.91,88.28,86.91,,1.59%
2022-09-05,88.96,88.27,90.37,87.98,,0.80%
2022-09-06,86.88,86.84,90.39,86.18,420.26K,-2.34%
2022-09-07,81.94,86.93,87.76,81.5,380.78K,-5.69%
2022-09-08,83.54,81.91,84.25,81.2,342.76K,1.95%
2022-09-09,86.79,82.8,87.2,82.71,305.19K,3.89%
2022-09-12,87.78,86.25,89.1,85.16,275.10K,1.14%
2022-09-13,87.31,88.09,89.31,85.06,348.00K,-0.54%
2022-09-14,88.48,87.94,90.19,86.18,335.38K,1.34%
2022-09-15,85.1,88.91,89.15,84.53,235.36K,-3.82%
2022-09-16,85.11,85.16,86.59,84.27,87.83K,0.01%
2022-09-19,85.73,85.21,86.22,82.1,59.63K,0.73%
2022-09-20,84.45,85.61,86.45,83.52,26.23K,-1.49%
2022-09-21,82.94,84.25,86.68,82.49,339.68K,-1.79%
2022-09-22,83.49,83.07,86,82.4,303.49K,0.66%
2022-09-23,78.74,83.54,83.92,78.04,334.27K,-5.69%
2022-09-26,76.71,79.23,80.31,76.25,280.93K,-2.58%
2022-09-27,78.5,76.47,79.51,76.42,283.61K,2.33%
2022-09-28,82.15,78.08,82.34,76.55,324.68K,4.65%
2022-09-29,81.23,81.9,82.94,80.34,286.13K,-1.12%
2022-09-30,79.49,81.74,82.56,79.14,253.15K,-2.14%
2022-10-03,83.63,81.02,84.56,80.87,287.17K,5.21%
2022-10-04,86.52,83.22,86.98,83.22,302.55K,3.46%
2022-10-05,87.76,86.37,88.42,85.42,329.79K,1.43%
2022-10-06,88.45,88.08,89.07,87.04,235.30K,0.79%
2022-10-07,92.64,88.93,93.31,88,429.16K,4.74%
2022-10-10,91.13,93.48,93.64,90.54,289.51K,-1.63%
2022-10-11,89.35,91.14,91.35,87.91,333.16K,-1.95%
2022-10-12,87.27,88.67,90.07,86.28,332.27K,-2.33%
2022-10-13,89.11,87.08,89.66,85.56,298.03K,2.11%
2022-10-14,85.61,89.27,89.73,85.2,237.03K,-3.93%
2022-10-17,85.46,85.59,87.12,84.61,172.02K,-0.18%
2022-10-18,82.82,85.7,86.51,82.09,97.30K,-3.09%
2022-10-19,85.55,83.69,86.2,82.59,71.31K,3.30%
2022-10-20,85.98,85.94,88.17,85.22,18.18K,0.50%
2022-10-21,85.05,85.07,85.9,83.15,272.80K,-1.08%
2022-10-24,84.58,85.24,85.92,82.63,250.73K,-0.55%
2022-10-25,85.32,84.88,86.03,83.06,240.44K,0.87%
2022-10-26,87.91,85.07,88.41,84.14,287.18K,3.04%
2022-10-27,89.08,88.26,89.79,87.33,292.56K,1.33%
2022-10-28,87.9,88.67,88.76,87.08,263.40K,-1.32%
2022-10-31,86.53,88.39,88.65,85.3,285.34K,-1.56%
2022-11-01,88.37,86.43,89.45,85.92,274.32K,2.13%
2022-11-02,90,88.62,90.36,87.72,280.96K,1.84%
2022-11-03,88.17,89.35,89.67,87.6,239.82K,-2.03%
2022-11-04,92.61,87.9,92.87,87.82,354.06K,5.04%
2022-11-07,91.79,91,93.74,90.4,322.42K,-0.89%
2022-11-08,88.91,91.87,92.17,88.52,344.22K,-3.14%
2022-11-09,85.83,88.57,89.24,85.5,388.30K,-3.46%
2022-11-10,86.47,85.85,87.35,84.7,340.01K,0.75%
2022-11-11,88.96,86.27,90.1,86.18,301.66K,2.88%
2022-11-14,85.87,89.02,89.84,85.15,315.45K,-3.47%
2022-11-15,86.92,85.25,88.68,84.06,331.71K,1.22%
2022-11-16,85.59,86.89,87.51,84.2,225.67K,-1.53%
2022-11-17,81.64,85.22,85.45,81.4,138.48K,-4.62%
2022-11-18,80.08,82.09,82.64,77.24,96.58K,-1.91%
2022-11-21,79.73,80.3,80.3,75.08,21.98K,-0.44%
2022-11-22,80.95,80.22,82.36,79.85,269.62K,1.53%
2022-11-23,77.94,81.08,81.95,76.83,379.15K,-3.72%
2022-11-24,77.95,77.53,78.19,76.92,,0.01%
2022-11-25,76.28,77.51,79.9,76.22,266.45K,-2.14%
2022-11-28,77.24,75.93,77.84,73.6,405.03K,1.26%
2022-11-29,78.2,76.54,79.65,76.29,381.87K,1.24%
2022-11-30,80.56,78.75,81.34,78.41,,3.02%
2022-12-01,81.33,80.56,83.33,79.94,,0.96%
2022-12-02,80.3,81.32,82.19,79.68,,-1.27%
2022-12-04,81.15,80.06,81.29,79.89,,1.06%
2022-12-05,77.4,81.13,82.71,76.78,,-4.62%
2022-12-06,74.47,77.41,77.88,73.43,,-3.79%
2022-12-07,72.58,74.47,75.36,71.75,,-2.54%
2022-12-08,72.06,72.57,75.39,71.14,,-0.72%
2022-12-09,71.5,72.07,72.92,70.11,,-0.78%
2022-12-11,71.9,71.78,72.31,71.65,,0.56%
2022-12-12,73.44,71.89,73.98,70.25,,2.14%
2022-12-13,75.19,73.42,76.36,73.22,,2.38%
2022-12-14,77.27,75.19,77.74,74.91,,2.77%
2022-12-15,76.25,77.26,77.76,75.38,,-1.32%
2022-12-16,74.45,76.24,76.57,73.33,,-2.36%
2022-12-19,75.89,75.54,76.59,74.04,,1.93%
2022-12-20,76.23,75.77,76.96,74.46,,0.45%
2022-12-21,78.24,76,78.56,75.81,,2.64%
2022-12-22,78.45,78.47,79.88,77.03,,0.27%
2022-12-23,79.34,78.44,80.31,78,,1.13%
2022-12-26,80.97,79.92,81.06,79.92,,2.05%
2022-12-27,79.77,80.97,81.17,79.17,,-1.48%
2022-12-28,78.6,79.75,79.88,77.33,,-1.47%
2022-12-29,78.61,78.61,78.83,76.81,,0.01%
2022-12-30,80.47,78.59,80.57,77.72,,2.37%
2023-01-02,80.47,80.57,80.61,80.18,,0.00%
2023-01-03,77.12,80.66,81.62,76.81,139.84K,-4.16%
2023-01-04,73.1,77.41,77.62,73.01,149.77K,-5.21%
2023-01-05,73.92,73.51,75.15,72.74,112.45K,1.12%
2023-01-06,74.04,74.18,75.71,73.52,95.22K,0.16%
2023-01-09,74.92,73.87,76.97,73.79,154.20K,1.19%
2023-01-10,75.37,75.16,76.16,74.16,164.98K,0.60%
2023-01-11,77.68,75.06,78.06,74.56,179.83K,3.06%
2023-01-12,78.65,77.9,79.37,77.35,188.06K,1.25%
2023-01-13,80.11,78.58,80.37,78.23,189.32K,1.86%
2023-01-15,79.78,80.17,80.19,79.78,,-0.41%
2023-01-16,79.04,79.78,79.92,78.8,,-0.93%
2023-01-17,80.45,80.34,81.51,78.8,267.91K,1.78%
2023-01-18,79.8,81.34,82.66,79.21,326.23K,-0.81%
2023-01-19,80.61,79.43,81.49,78.45,321.13K,1.02%
2023-01-20,81.64,80.84,81.91,79.91,300.15K,1.28%
2023-01-23,81.62,81.79,82.64,81.05,297.08K,-0.02%
2023-01-24,80.13,81.62,82.22,79.66,288.21K,-1.83%
2023-01-25,80.15,80.26,81.23,79.45,297.23K,0.02%
2023-01-26,81.01,80.48,82.14,79.92,291.06K,1.07%
2023-01-27,79.68,81.22,82.48,79.04,367.59K,-1.64%
2023-01-30,77.9,80.04,80.49,77.66,327.43K,-2.23%
2023-01-31,78.87,77.91,79.25,76.55,312.73K,1.25%
2023-02-01,76.41,79.06,79.73,76.05,360.86K,-3.12%
2023-02-02,75.88,76.79,77.24,74.97,339.76K,-0.69%
2023-02-03,73.39,75.92,78,73.1,413.41K,-3.28%
2023-02-06,74.11,73.23,74.51,72.25,380.03K,0.98%
2023-02-07,77.14,74.57,77.6,74.35,408.28K,4.09%
2023-02-08,78.47,77.49,78.57,77.08,353.47K,1.72%
2023-02-09,78.06,78.45,78.84,76.52,324.16K,-0.52%
2023-02-10,79.72,77.68,80.33,77.47,356.06K,2.13%
2023-02-13,80.14,79.94,80.62,78.45,301.30K,0.53%
2023-02-14,79.06,79.06,79.61,77.46,299.94K,-1.35%
2023-02-15,78.59,78.83,79.15,77.25,264.49K,-0.59%
2023-02-16,78.49,78.54,79.54,77.92,117.60K,-0.13%
2023-02-17,76.34,78.07,78.25,75.06,93.27K,-2.74%
2023-02-19,76.67,76.69,76.82,76.53,,0.43%
2023-02-20,77.3,76.69,77.74,76.33,,0.82%
2023-02-21,76.16,76.53,77.51,75.69,35.48K,-1.47%
2023-02-22,73.95,76.11,76.55,73.8,332.02K,-2.90%
2023-02-23,75.39,73.92,75.99,73.83,333.84K,1.95%
2023-02-24,76.32,75.6,76.63,74.09,313.04K,1.23%
2023-02-27,75.68,76.42,76.82,74.99,266.09K,-0.84%
2023-02-28,77.05,75.76,77.83,75.55,300.09K,1.81%
2023-03-01,77.69,76.85,77.85,76.12,342.12K,0.83%
2023-03-02,78.16,77.74,78.59,77.23,260.33K,0.60%
2023-03-03,79.68,77.89,79.9,75.83,374.20K,1.94%
2023-03-06,80.46,79.92,80.63,78.32,292.35K,0.98%
2023-03-07,77.58,80.5,80.94,77.06,398.24K,-3.58%
2023-03-08,76.66,77.32,77.73,76.11,335.93K,-1.19%
2023-03-09,75.72,76.5,78.06,75.43,349.96K,-1.23%
2023-03-10,76.68,75.65,77.11,74.77,371.83K,1.27%
2023-03-13,74.8,76.6,77.47,72.3,457.42K,-2.45%
2023-03-14,71.33,74.7,74.9,70.78,432.86K,-4.64%
2023-03-15,67.61,71.56,72.56,65.65,555.16K,-5.22%
2023-03-16,68.35,68.22,69.38,65.71,327.12K,1.09%
2023-03-17,66.74,68.26,69.64,65.17,152.26K,-2.36%
2023-03-20,67.64,66.62,67.7,64.12,76.87K,1.35%
2023-03-21,69.33,67.62,69.6,66.77,26.35K,2.50%
2023-03-22,70.9,69.48,71.31,68.89,337.64K,2.26%
2023-03-23,69.96,69.95,71.67,69.14,335.24K,-1.33%
2023-03-24,69.26,69.51,70.38,66.82,380.85K,-1.00%
2023-03-27,72.81,69.42,73.1,69.13,353.60K,5.13%
2023-03-28,73.2,72.86,73.93,72.19,328.47K,0.54%
2023-03-29,72.97,73.61,74.37,72.76,312.67K,-0.31%
2023-03-30,74.37,72.98,74.63,72.61,269.74K,1.92%
2023-03-31,75.67,74.37,75.72,73.77,304.36K,1.75%
2023-04-03,80.42,80.1,81.69,79,547.13K,6.28%
2023-04-04,80.71,80.44,81.81,79.61,343.57K,0.36%
2023-04-05,80.61,81.01,81.24,79.72,254.97K,-0.12%
2023-04-06,80.7,80.37,80.96,79.65,259.52K,0.11%
2023-04-10,79.74,80.5,81.22,79.61,264.91K,-1.19%
2023-04-11,81.53,79.88,81.59,79.37,309.68K,2.24%
2023-04-12,83.26,81.44,83.53,81.28,356.13K,2.12%
2023-04-13,82.16,83.22,83.44,82.11,261.23K,-1.32%
2023-04-14,82.52,82.4,83.12,81.76,275.13K,0.44%
2023-04-17,80.83,82.48,82.71,80.47,217.05K,-2.05%
2023-04-18,80.86,81,81.48,79.87,96.29K,0.04%
2023-04-19,79.16,80.92,81.18,78.46,78.31K,-2.10%
2023-04-20,77.29,78.87,78.89,76.97,24.99K,-2.36%
2023-04-21,77.87,77.13,78.39,76.72,291.11K,0.75%
2023-04-24,78.76,77.97,79.18,76.72,306.72K,1.14%
2023-04-25,77.07,78.74,79.07,76.5,361.65K,-2.15%
2023-04-26,74.3,77.08,77.93,74.05,497.78K,-3.59%
2023-04-27,74.76,74.38,75.28,74.03,345.88K,0.62%
2023-04-28,76.78,74.91,76.92,73.93,328.40K,2.70%
2023-05-01,75.66,76.66,76.69,74.53,215.02K,-1.46%
2023-05-02,71.66,75.76,76.11,71.42,417.82K,-5.29%
2023-05-03,68.6,71.56,71.79,67.95,490.52K,-4.27%
2023-05-04,68.56,68.16,69.84,63.64,412.50K,-0.06%
2023-05-05,71.34,68.7,71.81,68.48,330.59K,4.05%
2023-05-08,73.16,71.35,73.69,71.04,290.08K,2.55%
2023-05-09,73.71,72.84,73.78,71.34,317.49K,0.75%
2023-05-10,72.56,73.58,73.89,71.8,351.51K,-1.56%
2023-05-11,70.87,72.77,73.5,70.63,365.89K,-2.33%
2023-05-12,70.04,71.42,71.78,69.93,275.44K,-1.17%
2023-05-15,71.11,70.04,71.69,69.41,259.01K,1.53%
2023-05-16,70.86,71.32,71.79,70.45,232.33K,-0.35%
2023-05-17,72.83,70.6,73.26,70.04,273.71K,2.78%
2023-05-18,71.86,72.75,72.87,71.42,80.86K,-1.33%
2023-05-19,71.55,71.94,73.4,71.03,69.95K,-0.43%
2023-05-22,71.99,71.7,72.36,70.55,18.68K,0.61%
2023-05-23,72.91,72.1,73.79,71.71,317.59K,1.28%
2023-05-24,74.34,73.77,74.73,73.13,386.61K,1.96%
2023-05-25,71.83,74.21,74.37,70.98,422.64K,-3.38%
2023-05-26,72.67,71.89,73.05,71.49,261.50K,1.17%
2023-05-28,73.22,73.11,73.45,73.06,,0.76%
2023-05-29,72.87,73.22,73.55,72.05,,-0.48%
2023-05-30,69.46,73.23,73.55,69.02,440.86K,-4.68%
2023-05-31,68.09,69.62,69.69,67.03,444.79K,-1.97%
2023-06-01,70.1,67.6,71.07,67.51,395.39K,2.95%
2023-06-02,71.74,70.21,72.17,70,322.60K,2.34%
2023-06-05,72.15,75.03,75.06,71.73,383.94K,0.57%
2023-06-06,71.74,71.99,72.33,70.13,314.96K,-0.57%
2023-06-07,72.53,71.56,73.19,71.01,299.13K,1.10%
2023-06-08,71.29,72.47,73.28,69.03,485.40K,-1.71%
2023-06-09,70.17,70.94,71.77,70.1,300.72K,-1.57%
2023-06-12,67.12,70.27,70.33,66.8,404.77K,-4.35%
2023-06-13,69.42,67.31,69.83,67.15,366.35K,3.43%
2023-06-14,68.27,69.35,70.49,68.07,304.45K,-1.66%
2023-06-15,70.62,68.7,70.96,67.97,115.61K,3.44%
2023-06-16,71.78,70.55,71.89,69.95,99.19K,1.64%
2023-06-18,71.47,71.59,71.67,71.42,,-0.43%
2023-06-19,71.31,71.47,72.25,70.83,,-0.22%
2023-06-20,70.5,71.45,72.09,69.65,28.74K,-1.14%
2023-06-21,72.53,70.9,72.72,70.8,264.66K,2.88%
2023-06-22,69.51,72.43,72.65,68.93,421.35K,-4.16%
2023-06-23,69.16,69.53,69.65,67.35,322.48K,-0.50%
2023-06-26,69.37,69.84,70.11,68.71,280.12K,0.30%
2023-06-27,67.7,69.49,70.15,67.5,384.75K,-2.41%
2023-06-28,69.56,68.01,69.73,67.05,368.30K,2.75%
2023-06-29,69.86,69.25,70.6,68.93,292.87K,0.43%
2023-06-30,70.64,69.82,71.04,69.53,299.87K,1.12%
2023-07-03,69.79,70.45,71.77,69.69,303.48K,-1.20%
2023-07-04,71.06,70.08,71.34,69.91,,1.82%
2023-07-05,71.79,70.15,72.17,69.9,456.81K,1.03%
2023-07-06,71.8,71.8,72.34,70.22,395.38K,0.01%
2023-07-07,73.86,71.89,73.92,71.19,362.63K,2.87%
2023-07-10,72.99,73.86,74.15,72.67,301.01K,-1.18%
2023-07-11,74.83,73.19,74.96,72.98,326.88K,2.52%
2023-07-12,75.75,74.83,76.15,74.67,352.89K,1.23%
2023-07-13,76.89,75.85,77.33,75.32,379.73K,1.50%
2023-07-14,75.42,77.16,77.3,75.11,299.58K,-1.91%
2023-07-17,74.15,75.02,76.09,73.84,244.79K,-1.68%
2023-07-18,75.75,74.18,75.96,73.88,125.09K,2.16%
2023-07-19,75.35,75.84,76.97,75.07,92.92K,-0.53%
2023-07-20,75.63,75.35,76.15,74.72,23.71K,0.37%
2023-07-21,77.07,75.7,77.29,75.69,308.11K,1.90%
2023-07-24,78.74,77.01,79.28,76.44,368.29K,2.17%
2023-07-25,79.63,78.85,79.9,78.29,349.60K,1.13%
2023-07-26,78.78,79.34,79.77,78.55,322.03K,-1.07%
2023-07-27,80.09,78.9,80.6,78.87,374.36K,1.66%
2023-07-28,80.58,79.84,80.71,79.07,299.55K,0.61%
2023-07-31,81.8,80.65,82,80.13,297.27K,1.51%
2023-08-01,81.37,81.73,82.22,80.59,307.86K,-0.53%
2023-08-02,79.49,82.05,82.43,79.05,414.83K,-2.31%
2023-08-03,81.55,79.77,81.86,78.69,402.64K,2.59%
2023-08-04,82.82,81.73,83.24,81.51,320.87K,1.56%
2023-08-07,81.94,82.82,83.3,81.52,293.04K,-1.06%
2023-08-08,82.92,82.53,83.08,79.9,424.55K,1.20%
2023-08-09,84.4,82.88,84.65,82.67,478.14K,1.78%
2023-08-10,82.82,84.25,84.89,82.58,362.19K,-1.87%
2023-08-11,83.19,82.83,83.81,82.23,331.25K,0.45%
2023-08-14,82.51,83.09,83.2,81.76,277.35K,-0.82%
2023-08-15,80.99,82.52,82.91,80.4,303.21K,-1.84%
2023-08-16,79.38,81.23,81.43,79.05,325.40K,-1.99%
2023-08-17,80.39,79.25,81.08,78.95,235.58K,1.27%
2023-08-18,81.25,80.04,81.61,79.59,128.09K,1.07%
2023-08-21,80.72,81.43,82.47,80.61,115.87K,-0.65%
2023-08-22,80.35,80.8,80.99,80.1,21.69K,-0.46%
2023-08-23,78.89,79.64,79.91,77.62,378.15K,-1.82%
2023-08-24,79.05,78.57,79.28,77.59,349.23K,0.20%
2023-08-25,79.83,78.88,80.45,78.14,411.41K,0.99%
2023-08-28,80.1,80.15,80.87,79.61,246.58K,0.34%
2023-08-29,81.16,79.98,81.41,79.34,284.17K,1.32%
2023-08-30,81.63,81.29,82.05,80.88,299.42K,0.58%
2023-08-31,83.63,81.7,83.69,81.48,368.85K,2.45%
2023-09-01,85.55,83.63,86.06,83.46,420.46K,2.30%
2023-09-03,85.85,86.06,86.06,85.73,,0.35%
2023-09-04,85.82,85.85,86.14,85.28,,-0.03%
2023-09-05,86.69,86.06,88.07,85.02,452.91K,1.01%
2023-09-06,87.54,86.72,88.08,85.93,307.12K,0.98%
2023-09-07,86.87,87.54,87.74,86.39,270.74K,-0.77%
2023-09-08,87.51,86.78,87.95,86.15,294.44K,0.74%
2023-09-11,87.29,87.4,88.15,86.71,292.39K,-0.25%
2023-09-12,88.84,87.27,89.37,87.22,341.14K,1.78%
2023-09-13,88.52,88.75,89.64,88.29,345.97K,-0.36%
2023-09-14,90.16,88.81,90.79,88.68,,1.85%
2023-09-15,90.77,90.67,91.23,89.22,,0.68%
2023-09-17,90.17,90.39,90.39,90.06,,-0.66%
2023-09-18,90.78,90.15,90.84,90.1,,0.68%
